"flex href","align-center src","truncate","bg-gray-med_light","ml-1 href","align-center src 2","truncate 2","truncate 3","truncate href","text-black-main","flex-center","flex-center 2","flex-center 3","bg-gray-light","next-m:flex href","flex","min-mt:order-3 src","participant-name","participant-name 2","height-content","height-content 2","height-content 3","height-content 4","h-[18px] src"
"","","","","","","","","","","","","","","https://www.oddsportal.com/football/australia/nsw-league-one/bankstown-city-lions-fc-inter-lions-EVt8ruaE/","12:00","https://www.oddsportal.com/serve/images/team-logo/Men/hUp9JJ7n-QXLak3Y1.png?250704131425","Bankstown City Lions","Inter Lions","2.52","3.65","2.28","11","https://www.oddsportal.com/serve/images/team-logo/Men/0QfEM1Rc-bNep5M6n.png?250704131425"
"","","","","","","","","","","","","","","https://www.oddsportal.com/football/australia/nsw-league-one/rydalmere-lions-unsw-AczHtJTQ/","12:00","https://www.oddsportal.com/serve/images/team-logo/Men/fN2rrgoh-2FSw5ZvK.png?250704131425","Rydalmere Lions","UNSW","2.82","3.59","2.11","11","https://www.oddsportal.com/serve/images/team-logo/Men/jVTXfwk9-lrc57pM8.png?250704131425"
"","","","","","","","","","","","","","","https://www.oddsportal.com/football/australia/nsw-league-one/newcastle-jets-bulls-academy-6TLnycil/","12:00","https://www.oddsportal.com/serve/images/team-logo/Men/Ob8OwNoh-GnrGMbpI.png?250704131425","Newcastle Jets U23","Bulls Academy","2.30","3.63","2.51","11","https://www.oddsportal.com/serve/images/team-logo/Men/nVnHail9-ro6NP2eG.png?250704131425"
"","","","","","","","","","","","","","","https://www.oddsportal.com/football/australia/nsw-league-one/sd-raiders-bonnyrigg-white-eagles-2eFeZzM0/","12:00","https://www.oddsportal.com/serve/images/team-logo/Men/EsOHWrA3-lAHxqTj9.png?250704131425","SD Raiders","Bonnyrigg White Eagles","1.52","4.40","4.54","11","https://www.oddsportal.com/serve/images/team-logo/Men/j3GYqq73-fgoTRsRB.png?250704131425"
"https://www.oddsportal.com/football/","https://cci2.oddsportal.com/sport_icons/soccer.svg","Football","/","https://www.oddsportal.com/football/australia/","https://cci2.oddsportal.com/country-flags/au.svg","Australia","WA State League","https://www.oddsportal.com/football/australia/wa-state-league/","Tomorrow, 05 Jul","1","X","2","B's","https://www.oddsportal.com/football/australia/wa-state-league/uwa-nedlands-murdoch-university-melville-EZvg7Zzo/","12:00","https://www.oddsportal.com/serve/images/team-logo/Men/GSspEFOt-noa32Vge.png?250704131425","Nedlands","Murdoch Melville","1.49","4.29","4.90","12","https://www.oddsportal.com/serve/images/team-logo/Men/0vpjgjSc-IXNOQAL8.png?250704131425"
"","","","","","","","","","","","","","","https://www.oddsportal.com/football/australia/wa-state-league/mandurah-city-subiaco-fVHuVxTi/","12:00","https://www.oddsportal.com/serve/images/team-logo/Men/ITdQpFVE-pvG4CAUS.png?250704131425","Mandurah City","Subiaco","2.30","3.46","2.59","12","https://www.oddsportal.com/serve/images/team-logo/Men/EB41TPmh-K0Y8HyiH.png?250704131425"
"","","","","","","","","","","","","","","https://www.oddsportal.com/football/australia/wa-state-league/curtin-university-gosnells-city-tnGmTGc4/","12:00","https://www.oddsportal.com/serve/images/team-logo/Men/zHONzc73-GfIhqcoB.png?250704131425","Curtin Univ","Gosnells City","2.02","3.67","2.93","12","https://www.oddsportal.com/serve/images/team-logo/Men/dtYiw5oh-GfIhqcoB.png?250704131425"
"","","","","","","","","","","","","","","https://www.oddsportal.com/football/australia/wa-state-league/joondalup-city-kalamunda-city-xE9dRfSG/","12:00","https://www.oddsportal.com/serve/images/team-logo/Men/xUfdkbRt-foHdrH0H.png?250704131425","Joondalup","Kalamunda City","1.79","3.76","3.55","12","https://www.oddsportal.com/serve/images/team-logo/Men/6iB2qlVE-YaEpfYnm.png?250704131425"
"https://www.oddsportal.com/football/","https://cci2.oddsportal.com/sport_icons/soccer.svg","Football","/","https://www.oddsportal.com/football/australia-oceania/","https://cci2.oddsportal.com/country-flags/7.svg","Australia & Oceania","OFC Nations Cup Women","https://www.oddsportal.com/football/australia-oceania/ofc-nations-cup-women/","Tomorrow, 05 Jul","1","X","2","B's","https://www.oddsportal.com/football/australia-oceania/ofc-nations-cup-women/fiji-solomon-islands-UaU7Gxif/","12:00","https://www.oddsportal.com/serve/images/team-logo/Women/0Knk0MCK-IJIsQ3zG.png?250704131425","Fiji W","Solomon Islands W","1.09","7.60","17.00","2",""
"https://www.oddsportal.com/football/","https://cci2.oddsportal.com/sport_icons/soccer.svg","Football","/","https://www.oddsportal.com/football/south-korea/","https://cci2.oddsportal.com/country-flags/kr.svg","South Korea","K3 League","https://www.oddsportal.com/football/south-korea/k3-league/","Tomorrow, 05 Jul","1","X","2","B's","https://www.oddsportal.com/football/south-korea/k3-league/chuncheon-siheung-citizen-8vwl2mt2/","12:00","https://www.oddsportal.com/serve/images/team-logo/Men/GlVeCZnh-C8xz9kft.png?250704131425","Chuncheon","Siheung Citizen","4.37","3.41","1.74","17","https://www.oddsportal.com/serve/images/team-logo/Men/hOVvVn73-GSD8im4n.png?250704131425"
"https://www.oddsportal.com/football/","https://cci2.oddsportal.com/sport_icons/soccer.svg","Football","/","https://www.oddsportal.com/football/australia/","https://cci2.oddsportal.com/country-flags/au.svg","Australia","NPL NSW","https://www.oddsportal.com/football/australia/npl-nsw/","Tomorrow, 05 Jul","1","X","2","B's","https://www.oddsportal.com/football/australia/npl-nsw/nws-spirit-manly-utd-xrBzsuyG/","12:30","https://www.oddsportal.com/serve/images/team-logo/Men/KW4uCkhQ-xAC8j8lC.png?250704131425","NWS Spirit","Manly Utd","1.76","3.80","3.79","17","https://www.oddsportal.com/serve/images/team-logo/Men/AFdvIORc-ClpsWkIB.png?250704131425"
"https://www.oddsportal.com/football/","https://cci2.oddsportal.com/sport_icons/soccer.svg","Football","/","https://www.oddsportal.com/football/australia/","https://cci2.oddsportal.com/country-flags/au.svg","Australia","NPL South Australia","https://www.oddsportal.com/football/australia/npl-south-australia/","Tomorrow, 05 Jul","1","X","2","B's","https://www.oddsportal.com/football/australia/npl-south-australia/fk-beograd-playford-patriots-ID4xqiuS/","12:30","https://www.oddsportal.com/serve/images/team-logo/Men/WzORy6kQ-OpNYI54O.png?250704131425","FK Beograd","Playford Patriots","2.19","3.73","2.67","18","https://www.oddsportal.com/serve/images/team-logo/Men/ljqrJKjQ-Whgmz0UN.png?250704131425"
"https://www.oddsportal.com/football/","https://cci2.oddsportal.com/sport_icons/soccer.svg","Football","/","https://www.oddsportal.com/football/australia/","https://cci2.oddsportal.com/country-flags/au.svg","Australia","NPL ACT","https://www.oddsportal.com/football/australia/npl-act/","Tomorrow, 05 Jul","1","X","2","B's","https://www.oddsportal.com/football/australia/npl-act/monaro-panthers-queanbeyan-city-AwjPu1mK/","12:45","https://www.oddsportal.com/serve/images/team-logo/Men/4ltHlljQ-QeUbqFAI.png?250704131425","Monaro Panthers","Queanbeyan City","1.43","4.86","5.01","13","https://www.oddsportal.com/serve/images/team-logo/Men/fiOCfYRt-6ot6C5w1.png?250704131425"
"https://www.oddsportal.com/football/","https://cci2.oddsportal.com/sport_icons/soccer.svg","Football","/","https://www.oddsportal.com/football/australia/","https://cci2.oddsportal.com/country-flags/au.svg","Australia","NPL NSW","https://www.oddsportal.com/football/australia/npl-nsw/","Tomorrow, 05 Jul","1","X","2","B's","https://www.oddsportal.com/football/australia/npl-nsw/wollongong-st-george-saints-SWm9MAk1/","13:00","https://www.oddsportal.com/serve/images/team-logo/Men/UwLEWgPt-nuKJ7qCF.png?250704131425","Wollongong Wolves","St George Saints","1.79","3.75","3.72","17","https://www.oddsportal.com/serve/images/team-logo/Men/jTBsTOhQ-hYrQg51l.png?250704131425"
"https://www.oddsportal.com/football/","https://cci2.oddsportal.com/sport_icons/soccer.svg","Football","/","https://www.oddsportal.com/football/australia/","https://cci2.oddsportal.com/country-flags/au.svg","Australia","NPL Queensland","https://www.oddsportal.com/football/australia/npl-queensland/","Tomorrow, 05 Jul","1","X","2","B's","https://www.oddsportal.com/football/australia/npl-queensland/brisbane-city-wynnum-wolves-YT63L52S/","13:00","https://www.oddsportal.com/serve/images/team-logo/Men/pfZOmb83-nyGl4dZp.png?250704131425","Brisbane City","Wynnum Wolves","1.67","4.21","3.85","18","https://www.oddsportal.com/serve/images/team-logo/Men/xbIYEiUc-YDVxBlHe.png?250704131425"
"https://www.oddsportal.com/football/","https://cci2.oddsportal.com/sport_icons/soccer.svg","Football","/","https://www.oddsportal.com/football/world/","https://cci2.oddsportal.com/country-flags/8.svg","World","Club Friendly","https://www.oddsportal.com/football/world/club-friendly/","Tomorrow, 05 Jul","1","X","2","B's","https://www.oddsportal.com/football/world/club-friendly/domzale-jadran-dekani-KIEMxgAd/","13:00","https://www.oddsportal.com/serve/images/team-logo/Men/4S8Fuamh-8GL0cHSF.png?250704131425","Domzale (Slo)","Jadran Dekani (Slo)","1.43","4.20","5.99","3","https://www.oddsportal.com/serve/images/team-logo/Men/l24JZBOt-n3UXADzS.png?250704131425"
"https://www.oddsportal.com/football/","https://cci2.oddsportal.com/sport_icons/soccer.svg","Football","/","https://www.oddsportal.com/football/australia/","https://cci2.oddsportal.com/country-flags/au.svg","Australia","SA State League","https://www.oddsportal.com/football/australia/sa-state-league/","Tomorrow, 05 Jul","1","X","2","B's","https://www.oddsportal.com/football/australia/sa-state-league/adelaide-olympic-pontian-eagles-0WdiY7eD/","13:30","https://www.oddsportal.com/serve/images/team-logo/Men/nBiIJEm9-YeS5WjwH.png?250704131425","Adelaide Olympic","Pontian Eagles","1.30","5.32","6.87","14","https://www.oddsportal.com/serve/images/team-logo/Men/hjKIE86n-bmP6BZEo.png?250704131425"
"https://www.oddsportal.com/football/","https://cci2.oddsportal.com/sport_icons/soccer.svg","Football","/","https://www.oddsportal.com/football/world/","https://cci2.oddsportal.com/country-flags/8.svg","World","Club Friendly","https://www.oddsportal.com/football/world/club-friendly/","Tomorrow, 05 Jul","1","X","2","B's","https://www.oddsportal.com/football/world/club-friendly/kazincbarcikai-mezokovesd-zsory-MP5tliLE/","13:30","https://www.oddsportal.com/serve/images/team-logo/Men/QVYBtQmh-pE6MegdU.png?250704131425","Kazincbarcikai (Hun)","Mezokovesd-Zsory (Hun)","1.77","3.78","4.25","4","https://www.oddsportal.com/serve/images/team-logo/Men/CUHvIw6n-j3F8BTaT.png?250704131425"
"https://www.oddsportal.com/football/","https://cci2.oddsportal.com/sport_icons/soccer.svg","Football","/","https://www.oddsportal.com/football/asia/","https://cci2.oddsportal.com/country-flags/5.svg","Asia","Asian Cup Women","https://www.oddsportal.com/football/asia/asian-cup-women/","Tomorrow, 05 Jul  - Qualification","1","X","2","B's","https://www.oddsportal.com/football/asia/asian-cup-women/philippines-hong-kong-hGf1lARb/","14:00","https://www.oddsportal.com/serve/images/team-logo/Women/h0GQToAK-jRswFqu2.png?250704131425","Philippines W","Hong Kong W","1.07","8.81","16.34","8",""
"https://www.oddsportal.com/football/","https://cci2.oddsportal.com/sport_icons/soccer.svg","Football","/","https://www.oddsportal.com/football/australia/","https://cci2.oddsportal.com/country-flags/au.svg","Australia","NPL Victoria","https://www.oddsportal.com/football/australia/npl-victoria/","Tomorrow, 05 Jul","1","X","2","B's","https://www.oddsportal.com/football/australia/npl-victoria/dandenong-thunder-oakleigh-cannons-8Io9d0hB/","14:00","https://www.oddsportal.com/serve/images/team-logo/Men/MeAUvbiQ-rViPlMK9.png?250704131425","Dandenong Thunder","Oakleigh Cannons","3.23","3.35","2.04","17","https://www.oddsportal.com/serve/images/team-logo/Men/GdkyqNnh-CWd68m3F.png?250704131425"
"https://www.oddsportal.com/football/","https://cci2.oddsportal.com/sport_icons/soccer.svg","Football","/","https://www.oddsportal.com/football/australia/","https://cci2.oddsportal.com/country-flags/au.svg","Australia","NSW League One","https://www.oddsportal.com/football/australia/nsw-league-one/","Tomorrow, 05 Jul","1","X","2","B's","https://www.oddsportal.com/football/australia/nsw-league-one/hills-united-canterbury-bankstown-fc-YXYEvWct/","14:00","https://www.oddsportal.com/serve/images/team-logo/Men/0r2C0kiQ-rPMznd4r.png?250704131425","Hills United","Canterbury Bankstown","1.62","3.90","4.27","12","https://www.oddsportal.com/serve/images/team-logo/Men/EmR1zXl9-A9s1svuS.png?250704131425"
"","","","","","","","","","","","","","","https://www.oddsportal.com/football/australia/nsw-league-one/mounties-wanderers-fc-dulwich-hill-tbxNxASh/","14:00","https://www.oddsportal.com/serve/images/team-logo/Men/SxliYJVE-W8F0syGN.png?250704131425","Mounties Wanderers FC","Dulwich Hill","2.01","3.65","2.96","12","https://www.oddsportal.com/serve/images/team-logo/Men/EgdpnwSt-nDwvs1mk.png?250704131425"
"https://www.oddsportal.com/football/","https://cci2.oddsportal.com/sport_icons/soccer.svg","Football","/","https://www.oddsportal.com/football/australia/","https://cci2.oddsportal.com/country-flags/au.svg","Australia","WA State League","https://www.oddsportal.com/football/australia/wa-state-league/","Tomorrow, 05 Jul","1","X","2","B's","https://www.oddsportal.com/football/australia/wa-state-league/dianella-white-eagle-gwelup-croatia-sc-AR74PYdT/","14:00","https://www.oddsportal.com/serve/images/team-logo/Men/GtW0MTBK-jHfSUWGj.png?250704131425","Dianella White Eagle","Gwelup Croatia","1.47","4.26","5.08","11","https://www.oddsportal.com/serve/images/team-logo/Men/O0B8nEUE-8YCOfplf.png?250704131425"
"https://www.oddsportal.com/football/","https://cci2.oddsportal.com/sport_icons/soccer.svg","Football","/","https://www.oddsportal.com/football/china/","https://cci2.oddsportal.com/country-flags/cn.svg","China","Yi League","https://www.oddsportal.com/football/china/yi-league/","Tomorrow, 05 Jul","1","X","2","B's","https://www.oddsportal.com/football/china/yi-league/guangxi-hengchen-guangdong-mingtu-OOMa1Pfl/","14:00","https://www.oddsportal.com/serve/images/team-logo/Men/bZBX5snh-0vxz3AoE.png?250704131425","Guangxi Hengchen","Guangdong Mingtu","1.23","5.12","10.67","16","https://www.oddsportal.com/serve/images/team-logo/Men/SvNFxIWE-zHbVuhsT.png?250704131425"
"https://www.oddsportal.com/football/","https://cci2.oddsportal.com/sport_icons/soccer.svg","Football","/","https://www.oddsportal.com/football/japan/","https://cci2.oddsportal.com/country-flags/jp.svg","Japan","J1 League","https://www.oddsportal.com/football/japan/j1-league/","Tomorrow, 05 Jul","1","X","2","B's","https://www.oddsportal.com/football/japan/j1-league/machida-zelvia-shimizu-s-pulse-hzNu3H16/","14:00","https://www.oddsportal.com/serve/images/team-logo/Men/Ghz086UE-6uZPCvr9.png?250704131425","Machida","Shimizu S-Pulse","1.86","3.53","4.13","19","https://www.oddsportal.com/serve/images/team-logo/Men/6TSiCb9K-Uc4CHyL0.png?250704131425"
"https://www.oddsportal.com/football/","https://cci2.oddsportal.com/sport_icons/soccer.svg","Football","/","https://www.oddsportal.com/football/japan/","https://cci2.oddsportal.com/country-flags/jp.svg","Japan","J2 League","https://www.oddsportal.com/football/japan/j2-league/","Tomorrow, 05 Jul","1","X","2","B's","https://www.oddsportal.com/football/japan/j2-league/blaublitz-mito-2gzIhjro/","14:00","https://www.oddsportal.com/serve/images/team-logo/Men/6ZqKUmVE-GIj6ZXII.png?250704131425","Blaublitz","Mito","3.55","3.10","2.11","18","https://www.oddsportal.com/serve/images/team-logo/Men/WdLvUZVE-IBQiozJR.png?250704131425"
"","","","","","","","","","","","","","","https://www.oddsportal.com/football/japan/j2-league/v-varen-nagasaki-oita-trinita-UJjoTWJc/","14:00","https://www.oddsportal.com/serve/images/team-logo/Men/zRXxZLk9-IuWlSxkG.png?250704131425","V-Varen Nagasaki","Oita Trinita","1.70","3.61","4.71","18","https://www.oddsportal.com/serve/images/team-logo/Men/dGdYba5n-dveS6wJe.png?250704131425"
"https://www.oddsportal.com/football/","https://cci2.oddsportal.com/sport_icons/soccer.svg","Football","/","https://www.oddsportal.com/football/japan/","https://cci2.oddsportal.com/country-flags/jp.svg","Japan","J3 League","https://www.oddsportal.com/football/japan/j3-league/","Tomorrow, 05 Jul","1","X","2","B's","https://www.oddsportal.com/football/japan/j3-league/tochigi-city-ryukyu-Ys4UNwm2/","14:00","https://www.oddsportal.com/serve/images/team-logo/Men/j96InUhQ-UPlim0Jl.png?250704131425","Tochigi City","Ryukyu","1.54","3.95","5.19","18","https://www.oddsportal.com/serve/images/team-logo/Men/zXtAKKSc-phF3MKTT.png?250704131425"
"","","","","","","","","","","","","","","https://www.oddsportal.com/football/japan/j3-league/matsumoto-yamaga-thespakusatsu-gunma-QyiGosu9/","14:00","https://www.oddsportal.com/serve/images/team-logo/Men/lnzckC5n-l42wt9E1.png?250704131425","Yamaga","Kusatsu","2.13","3.32","3.08","18","https://www.oddsportal.com/serve/images/team-logo/Men/WpmNu193-nqlFOhVm.png?250704131425"
"","","","","","","","","","","","","","","https://www.oddsportal.com/football/japan/j3-league/kanazawa-fukushima-united-GMcmvaXr/","14:00","https://www.oddsportal.com/serve/images/team-logo/Men/EBQ4kb83-8SF4DwT6.png?250704131425","Kanazawa","Fukushima Utd","1.62","3.75","4.75","18","https://www.oddsportal.com/serve/images/team-logo/Men/C06BLN6n-EoSTw7Jk.png?250704131425"
"","","","","","","","","","","","","","","https://www.oddsportal.com/football/japan/j3-league/azul-claro-numazu-kochi-united-xxndxw2e/","14:00","https://www.oddsportal.com/serve/images/team-logo/Men/Iqzy56VE-nkPTWe27.png?250704131425","Azul Claro Numazu","Kochi United","2.66","3.19","2.46","18","https://www.oddsportal.com/serve/images/team-logo/Men/pKwfD95n-2XTv7PNt.png?250704131425"
"","","","","","","","","","","","","","","https://www.oddsportal.com/football/japan/j3-league/nara-club-giravanz-kitakyushu-phnjbKOE/","14:00","https://www.oddsportal.com/serve/images/team-logo/Men/QwfzB0BK-tUBt3qW2.png?250704131425","Nara Club","Giravanz Kitakyushu","2.80","3.06","2.41","18","https://www.oddsportal.com/serve/images/team-logo/Men/hn4r54l9-dG41ubPK.png?250704131425"
"https://www.oddsportal.com/football/","https://cci2.oddsportal.com/sport_icons/soccer.svg","Football","/","https://www.oddsportal.com/football/world/","https://cci2.oddsportal.com/country-flags/8.svg","World","Club Friendly","https://www.oddsportal.com/football/world/club-friendly/","Tomorrow, 05 Jul","1","X","2","B's","https://www.oddsportal.com/football/world/club-friendly/westerlo-st-truiden-MkFSNFvg/","14:00","https://www.oddsportal.com/serve/images/team-logo/Men/bBPH0mSc-ht99hStl.png?250704131425","Westerlo (Bel)","St. Truiden (Bel)","2.07","3.71","2.97","8","https://www.oddsportal.com/serve/images/team-logo/Men/pWvrw9UE-OCiVKiPK.png?250704131425"
"","","","","","","","","","","","","","","https://www.oddsportal.com/football/world/club-friendly/tychy-brno-dtV1MtVb/","14:00","https://www.oddsportal.com/serve/images/team-logo/Men/rJkh3Pk9-E9hpVUbf.png?250704131425","Tychy (Pol)","Brno (Cze)","2.35","3.42","2.58","6","https://www.oddsportal.com/serve/images/team-logo/Men/tn9uk5Qt-SKfnYPfP.png?250704131425"
"","","","","","","","","","","","","","","https://www.oddsportal.com/football/world/club-friendly/puszcza-ks-wieczysta-krakow-WpjA1ES9/","14:00","https://www.oddsportal.com/serve/images/team-logo/Men/6yi4Bnk9-6PG8meHs.png?250704131425","Puszcza (Pol)","KS Wieczysta Krakow (Pol)","2.70","3.58","2.18","8","https://www.oddsportal.com/serve/images/team-logo/Men/YT1oEX6n-biiOSzMO.png?250704131425"
"","","","","","","","","","","","","","","https://www.oddsportal.com/football/world/club-friendly/zilina-mfk-karvina-dfMtA1se/","14:00","https://www.oddsportal.com/serve/images/team-logo/Men/Sj0TvNkQ-xGFNNID8.png?250704131425","Zilina (Svk)","Karvina (Cze)","2.17","3.63","2.72","11","https://www.oddsportal.com/serve/images/team-logo/Men/K8SmgIAK-6oOqZrmN.png?250704131425"
"","","","","","","","","","","","","","","https://www.oddsportal.com/football/world/club-friendly/luzern-winterthur-h06V8v1m/","14:00","https://www.oddsportal.com/serve/images/team-logo/Men/02EIOrhQ-n7K4dyrM.png?250704131425","Luzern (Sui)","Winterthur (Sui)","1.52","4.64","4.58","9","https://www.oddsportal.com/serve/images/team-logo/Men/KvwL87Qt-6P6dM30h.png?250704131425"
"","","","","","","","","","","","","","","https://www.oddsportal.com/football/world/club-friendly/milton-keynes-dons-st-mirren-jRnx90SH/","14:00","https://www.oddsportal.com/serve/images/team-logo/Men/IP402Bm9-jDSAoSxb.png?250704131425","MK Dons (Eng)","St. Mirren (Sco)","4.04","4.29","1.64","11","https://www.oddsportal.com/serve/images/team-logo/Men/6wntTvA3-tOCheaQB.png?250704131425"
"","","","","","","","","","","","","","","https://www.oddsportal.com/football/world/club-friendly/polonia-bytom-michalovce-jaQObvbB/","14:00","https://www.oddsportal.com/serve/images/team-logo/Men/6mLrMI93-QPVxgHgK.png?250704131425","Polonia Bytom (Pol)","Michalovce (Svk)","3.12","3.43","2.03","11","https://www.oddsportal.com/serve/images/team-logo/Men/QJbZeIVE-feESJUJQ.png?250704131425"
"","","","","","","","","","","","","","","https://www.oddsportal.com/football/world/club-friendly/lugano-rapperswil-jona-KlaRwDI0/","14:00","https://www.oddsportal.com/serve/images/team-logo/Men/GEEmTqUE-n7K4dyrM.png?250704131425","Lugano (Sui)","Rapperswil-Jona (Sui)","1.22","5.82","9.93","9","https://www.oddsportal.com/serve/images/team-logo/Men/fc6JeFkQ-bRaAAEna.png?250704131425"
"","","","","","","","","","","","","","","https://www.oddsportal.com/football/world/club-friendly/prostejov-skalica-KOk6oHXF/","14:00","https://www.oddsportal.com/serve/images/team-logo/Men/Yc9KB9m9-4AZVVSiI.png?250704131425","Prostejov (Cze)","Skalica (Svk)","2.63","3.46","2.27","8","https://www.oddsportal.com/serve/images/team-logo/Men/Mw1gmTBK-YVfbKMfc.png?250704131425"
"","","","","","","","","","","","","","","https://www.oddsportal.com/football/world/club-friendly/mlada-boleslav-dukla-prague-zTgCRco9/","14:00","https://www.oddsportal.com/serve/images/team-logo/Men/ngGnSkCK-CzkWjcLk.png?250704131425","Mlada Boleslav (Cze)","Dukla Prague (Cze)","1.71","3.47","4.48","9","https://www.oddsportal.com/serve/images/team-logo/Men/vusv7hSc-jFFA0URI.png?250704131425"
"","","","","","","","","","","","","","","https://www.oddsportal.com/football/world/club-friendly/komarno-rapid-vienna-UH1OvwOP/","14:00","https://www.oddsportal.com/serve/images/team-logo/Men/A3VTAh73-nehncXKp.png?250704131425","Komarno (Svk)","SK Rapid II (Aut)","1.72","3.81","3.85","10","https://www.oddsportal.com/serve/images/team-logo/Men/YZt5zKPt-6aNeTNbl.png?250704131425"
"","","","","","","","","","","","","","","https://www.oddsportal.com/football/world/club-friendly/chrobry-glogow-swit-szczecin-juCi6OQ7/","14:00","https://www.oddsportal.com/serve/images/team-logo/Men/zN7vhrm9-nTyzgi8g.png?250704131425","Chrobry Glogow (Pol)","Swit Szczecin (Pol)","1.83","3.63","3.53","10","https://www.oddsportal.com/serve/images/team-logo/Men/AylwQol9-jmDYTtBm.png?250704131425"
"","","","","","","","","","","","","","","https://www.oddsportal.com/football/world/club-friendly/zizkov-pribram-63xsh4t3/","14:00","https://www.oddsportal.com/serve/images/team-logo/Men/EDZUb8l9-nLRH8RJu.png?250704131425","Zizkov (Cze)","Pribram (Cze)","1.58","4.06","4.45","8","https://www.oddsportal.com/serve/images/team-logo/Men/vH3EI5Rc-CvmBxoek.png?250704131425"
"","","","","","","","","","","","","","","https://www.oddsportal.com/football/world/club-friendly/vasas-samorin-4YfK76po/","14:00","https://www.oddsportal.com/serve/images/team-logo/Men/juQIdETE-vZxvDf2E.png?250704131425","Vasas (Hun)","Samorin (Svk)","1.47","4.34","5.51","7","https://www.oddsportal.com/serve/images/team-logo/Men/0MzL0HOt-xtVmNEr4.png?250704131425"
"","","","","","","","","","","","","","","https://www.oddsportal.com/football/world/club-friendly/fc-liefering-union-gurten-f1SQj17E/","14:00","https://www.oddsportal.com/serve/images/team-logo/Men/f1DOj7mh-YJAF7SCl.png?250704131425","Liefering (Aut)","Union Gurten (Aut)","1.72","3.56","4.10","10","https://www.oddsportal.com/serve/images/team-logo/Men/8fmfCAPt-YwT10LA1.png?250704131425"
"","","","","","","","","","","","","","","https://www.oddsportal.com/football/world/club-friendly/warta-poznan-ostrava-dnnxxW9T/","14:00","https://www.oddsportal.com/serve/images/team-logo/Men/W2JONYRt-YwLXAjZC.png?250704131425","Warta Poznan (Pol)","Ostrava B (Cze)","4.44","3.78","1.65","5","https://www.oddsportal.com/serve/images/team-logo/Men/hAK01WOt-ImS10TSo.png?250704131425"
"","","","","","","","","","","","","","","https://www.oddsportal.com/football/world/club-friendly/st-polten-traiskirchen-xQsrbxkl/","14:00","https://www.oddsportal.com/serve/images/team-logo/Men/Uas87bA3-6LImwhxm.png?250704131425","St. Polten (Aut)","Traiskirchen (Aut)","1.27","5.30","7.78","11","https://www.oddsportal.com/serve/images/team-logo/Men/W0YuYLiQ-4UmQO1Um.png?250704131425"
"","","","","","","","","","","","","","","https://www.oddsportal.com/football/world/club-friendly/stal-stalowa-wola-r-rzeszow-ncQyyKq4/","14:00","https://www.oddsportal.com/serve/images/team-logo/Men/Qy4oiZm9-tW2VhOvo.png?250704131425","S. Wola (Pol)","R. Rzeszow (Pol)","1.62","4.10","4.20","3","https://www.oddsportal.com/serve/images/team-logo/Men/Uu97P5Sc-OC7uO1qM.png?250704131425"
"","","","","","","","","","","","","","","https://www.oddsportal.com/football/world/club-friendly/zaglebie-sosnowiec-podbeskidzie-fNTqZcEG/","14:00","https://www.oddsportal.com/serve/images/team-logo/Men/tIXZmXiQ-Ykwr8Dur.png?250704131425","Zaglebie Sosnowiec (Pol)","Podbeskidzie (Pol)","2.82","3.76","2.05","8","https://www.oddsportal.com/serve/images/team-logo/Men/6w8Flyk9-r18qDdb5.png?250704131425"
"","","","","","","","","","","","","","","https://www.oddsportal.com/football/world/club-friendly/ajka-sc-sopron-Mi0i5MfC/","14:00","https://www.oddsportal.com/serve/images/team-logo/Men/GQD5acm9-naOND1eG.png?250704131425","Ajka (Hun)","SC Sopron (Hun)","1.61","3.68","4.83","3","https://www.oddsportal.com/serve/images/team-logo/Men/4bmCDqPt-4dSsoRTR.png?250704131425"
"https://www.oddsportal.com/football/","https://cci2.oddsportal.com/sport_icons/soccer.svg","Football","/","https://www.oddsportal.com/football/australia/","https://cci2.oddsportal.com/country-flags/au.svg","Australia","NPL NSW","https://www.oddsportal.com/football/australia/npl-nsw/","Tomorrow, 05 Jul","1","X","2","B's","https://www.oddsportal.com/football/australia/npl-nsw/st-george-city-mount-druitt-town-rangers-zciHKlKD/","14:15","https://www.oddsportal.com/serve/images/team-logo/Men/t2mbM473-vybV6uMu.png?250704131425","St. George City","Mt Druitt Town","1.45","4.39","5.44","17","https://www.oddsportal.com/serve/images/team-logo/Men/hMO6iVnh-4lESQTm0.png?250704131425"
"https://www.oddsportal.com/football/","https://cci2.oddsportal.com/sport_icons/soccer.svg","Football","/","https://www.oddsportal.com/football/japan/","https://cci2.oddsportal.com/country-flags/jp.svg","Japan","J3 League","https://www.oddsportal.com/football/japan/j3-league/","Tomorrow, 05 Jul","1","X","2","B's","https://www.oddsportal.com/football/japan/j3-league/vanraure-tegevajaro-miyazaki-xGALPaIk/","14:30","https://www.oddsportal.com/serve/images/team-logo/Men/lbxIgNph-xlcxOCQp.png?250704131425","Vanraure","Tegevajaro Miyazaki","2.08","3.14","3.37","18","https://www.oddsportal.com/serve/images/team-logo/Men/CnaevIl9-2qQgJCt6.png?250704131425"
